an;mois;nation_2;engin;pecherie_2;espece;poids
2020;7;Mauritanienne;FILETS NASSES;Peche cotiere cephalopodes;Poulpe;8380
2020;7;Mauritanienne;FILETS NASSES ( MAXIMUM 800 FILETS);Peche cotiere cephalopodes;Poulpe;4500
2020;7;Mauritanienne;FILLET  MAILLANT DROIT FIXE .NASSES;Peche cotiere cephalopodes;Poulpe;4250
2020;7;Mauritanienne;FILLET  MAILLANT DROIT FIXE .NASSES ET PALANGRE;Peche cotiere cephalopodes;Poulpe;3770
2020;7;Mauritanienne;LIGNES NASSE;Peche cotiere cephalopodes;Poulpe;400
2020;7;Mauritanienne;NASSES - FILETS;Peche cotiere cephalopodes;Poulpe;3400
2020;7;Mauritanienne;PALANGRE;Peche cotiere cephalopodes;Poulpe;870
2020;7;MAURITANIENNE;CHALUT;Peche hauturiere cephalopodes;Autres poissons dÈmersaux;4040
2020;7;MAURITANIENNE;CHALUT;Peche hauturiere cephalopodes;Calamar;729
2020;7;MAURITANIENNE;CHALUT;Peche hauturiere cephalopodes;Divers PÈlagiques;1000
2020;7;MAURITANIENNE;CHALUT;Peche hauturiere cephalopodes;Poulpe;3240
2020;7;MAURITANIENNE;CHALUT;Peche hauturiere cephalopodes;Seiche;867
2020;7;MAURITANIENNE;CHALUT;Peche hauturiere cephalopodes;Soles;460
2020;7;MAURITANIENNE;CHALUT;Peche hauturiere cephalopodes;St pierre;480
2020;7;MAURITANIENNE;CHALUT;Peche hauturiere cephalopodes;Volute;250
2020;8;Chinoise;CHALUT;Peche hauturiere cephalopodes;Autres poissons dÈmersaux;10306
2020;8;Chinoise;CHALUT;Peche hauturiere cephalopodes;Calamar;22672
2020;8;Chinoise;CHALUT;Peche hauturiere cephalopodes;Divers PÈlagiques;7417
2020;8;Chinoise;CHALUT;Peche hauturiere cephalopodes;Poulpe;53724
2020;8;Chinoise;CHALUT;Peche hauturiere cephalopodes;Seiche;12942
2020;8;CHINOISE;CHALUT;Peche hauturiere cephalopodes;Autres poissons dÈmersaux;5600
2020;8;CHINOISE;CHALUT;Peche hauturiere cephalopodes;Calamar;8292
2020;8;CHINOISE;CHALUT;Peche hauturiere cephalopodes;Divers PÈlagiques;1580
2020;8;CHINOISE;CHALUT;Peche hauturiere cephalopodes;Poulpe;25516
2020;8;CHINOISE;CHALUT;Peche hauturiere cephalopodes;Seiche;7456
2020;8;Guineenne;CHALUTIER;Peche hauturiere cephalopodes;Autres poissons dÈmersaux;2350
2020;8;Guineenne;CHALUTIER;Peche hauturiere cephalopodes;Calamar;1432
2020;8;Guineenne;CHALUTIER;Peche hauturiere cephalopodes;Poulpe;4632
2020;8;Guineenne;CHALUTIER;Peche hauturiere cephalopodes;Seiche;458
2020;8;Guineenne;CHALUTIER;Peche hauturiere cephalopodes;Soles;210
2020;8;Guineenne;CHALUTIER;Peche hauturiere cephalopodes;St pierre;60
2020;8;mauritanienne;CHALUT;Peche hauturiere cephalopodes;Autres crustacÈs;60
2020;8;mauritanienne;CHALUT;Peche hauturiere cephalopodes;Autres poissons dÈmersaux;3171
2020;8;mauritanienne;CHALUT;Peche hauturiere cephalopodes;Calamar;3860
2020;8;mauritanienne;CHALUT;Peche hauturiere cephalopodes;Cherne;15
2020;8;mauritanienne;CHALUT;Peche hauturiere cephalopodes;Divers PÈlagiques;34
2020;8;mauritanienne;CHALUT;Peche hauturiere cephalopodes;Dorades;229
2020;8;mauritanienne;CHALUT;Peche hauturiere cephalopodes;Poulpe;13113
2020;8;mauritanienne;CHALUT;Peche hauturiere cephalopodes;Seiche;410
2020;8;mauritanienne;CHALUT;Peche hauturiere cephalopodes;Soles;75
2020;8;mauritanienne;CHALUT;Peche hauturiere cephalopodes;St pierre;64
2020;8;Mauritanienne;chalut;Peche hauturiere cephalopodes;Autres poissons dÈmersaux;80
2020;8;Mauritanienne;chalut;Peche hauturiere cephalopodes;Calamar;8280
2020;8;Mauritanienne;chalut;Peche hauturiere cephalopodes;Poulpe;16200
2020;8;Mauritanienne;chalut;Peche hauturiere cephalopodes;Soles;640
2020;8;Mauritanienne;CHALUT;Peche hauturiere cephalopodes;Autres crustacÈs;10029
2020;8;Mauritanienne;CHALUT;Peche hauturiere cephalopodes;Autres poissons dÈmersaux;415912
2020;8;Mauritanienne;CHALUT;Peche hauturiere cephalopodes;Calamar;484932
2020;8;Mauritanienne;CHALUT;Peche hauturiere cephalopodes;Cherne;5175
2020;8;Mauritanienne;CHALUT;Peche hauturiere cephalopodes;Courbines;9006
2020;8;Mauritanienne;CHALUT;Peche hauturiere cephalopodes;Divers PÈlagiques;96717
2020;8;Mauritanienne;CHALUT;Peche hauturiere cephalopodes;Dorades;140353
2020;8;Mauritanienne;CHALUT;Peche hauturiere cephalopodes;Langoustino;150
2020;8;Mauritanienne;CHALUT;Peche hauturiere cephalopodes;Merlu;620
2020;8;Mauritanienne;CHALUT;Peche hauturiere cephalopodes;Poulpe;1251896
2020;8;Mauritanienne;CHALUT;Peche hauturiere cephalopodes;Seiche;247879
2020;8;Mauritanienne;CHALUT;Peche hauturiere cephalopodes;Soles;19998
2020;8;Mauritanienne;CHALUT;Peche hauturiere cephalopodes;St pierre;15742
2020;8;Mauritanienne;CHALUT;Peche hauturiere cephalopodes;Volute;40529
2020;8;Mauritanienne;CHALUTIER;Peche hauturiere cephalopodes;Autres poissons dÈmersaux;100
2020;8;Mauritanienne;CHALUTIER;Peche hauturiere cephalopodes;Calamar;130
2020;8;Mauritanienne;CHALUTIER;Peche hauturiere cephalopodes;Poulpe;2459
2020;8;Mauritanienne;CHALUTIER;Peche hauturiere cephalopodes;Seiche;50
2020;8;Mauritanienne;CHALUTIER;Peche hauturiere cephalopodes;St pierre;30
2020;8;Mauritanienne;FILET DROIT NASSES;Peche cotiere cephalopodes;Poulpe;1360
2020;8;Mauritanienne;FILET NASSE;Peche cotiere cephalopodes;Poulpe;1500
2020;8;Mauritanienne;FILETS MAILLANTS ET NASSES;Peche cotiere cephalopodes;Poulpe;5102
2020;8;Mauritanienne;FILETS NASSES;Peche cotiere cephalopodes;Poulpe;5240
2020;8;Mauritanienne;FILETS NASSES ( MAXIMUM 800 FILETS);Peche cotiere cephalopodes;Poulpe;1290
2020;8;Mauritanienne;FILLET  MAILLANT DROIT FIXE .NASSES;Peche cotiere cephalopodes;Poulpe;4020
2020;8;Mauritanienne;FILLET  MAILLANT DROIT FIXE .NASSES ET PALANGRE;Peche cotiere cephalopodes;Poulpe;1300
2020;8;Mauritanienne;LIGNES NASSE;Peche cotiere cephalopodes;Poulpe;2920
2020;8;Mauritanienne;NASSES - FILETS;Peche cotiere cephalopodes;Poulpe;2150
2020;8;Mauritanienne;PALANGRE;Peche cotiere cephalopodes;Poulpe;1240
2020;8;MAURITANIENNE;CHALUT;Peche hauturiere cephalopodes;Autres crustacÈs;588
2020;8;MAURITANIENNE;CHALUT;Peche hauturiere cephalopodes;Autres poissons dÈmersaux;79873
2020;8;MAURITANIENNE;CHALUT;Peche hauturiere cephalopodes;Calamar;227785
2020;8;MAURITANIENNE;CHALUT;Peche hauturiere cephalopodes;Cherne;400
2020;8;MAURITANIENNE;CHALUT;Peche hauturiere cephalopodes;Divers PÈlagiques;1490
2020;8;MAURITANIENNE;CHALUT;Peche hauturiere cephalopodes;Dorades;7191
2020;8;MAURITANIENNE;CHALUT;Peche hauturiere cephalopodes;Langoustino;120
2020;8;MAURITANIENNE;CHALUT;Peche hauturiere cephalopodes;Merlu;620
2020;8;MAURITANIENNE;CHALUT;Peche hauturiere cephalopodes;Poulpe;671672
2020;8;MAURITANIENNE;CHALUT;Peche hauturiere cephalopodes;Seiche;26637
2020;8;MAURITANIENNE;CHALUT;Peche hauturiere cephalopodes;Soles;42160
2020;8;MAURITANIENNE;CHALUT;Peche hauturiere cephalopodes;St pierre;641
2020;8;MAURITANIENNE;CHALUT;Peche hauturiere cephalopodes;Volute;20050
2020;8;TURQUE;SENNES;Peche hauturiere cephalopodes;Autres poissons dÈmersaux;1000
2020;8;TURQUE;SENNES;Peche hauturiere cephalopodes;Autres Poissons pÈlagiques;1000
2020;8;TURQUE;SENNES;Peche hauturiere cephalopodes;Chinchard;3000
2020;8;TURQUE;SENNES;Peche hauturiere cephalopodes;Divers Dorades;1000
2020;8;TURQUE;SENNES;Peche hauturiere cephalopodes;Sardinelle plate;301000
2020;8;TURQUE;SENNES;Peche hauturiere cephalopodes;Sardinelle ronde;3000
2020;9;Chinoise;CHALUT;Peche hauturiere cephalopodes;Autres poissons dÈmersaux;25270
2020;9;Chinoise;CHALUT;Peche hauturiere cephalopodes;Calamar;2912
2020;9;Chinoise;CHALUT;Peche hauturiere cephalopodes;Divers PÈlagiques;16370
2020;9;Chinoise;CHALUT;Peche hauturiere cephalopodes;Poulpe;43658
2020;9;Chinoise;CHALUT;Peche hauturiere cephalopodes;Seiche;3866
2020;9;CHINOISE;CHALUT;Peche hauturiere cephalopodes;Autres poissons dÈmersaux;15600
2020;9;CHINOISE;CHALUT;Peche hauturiere cephalopodes;Calamar;1060
2020;9;CHINOISE;CHALUT;Peche hauturiere cephalopodes;Divers PÈlagiques;5560
2020;9;CHINOISE;CHALUT;Peche hauturiere cephalopodes;Poulpe;23540
2020;9;CHINOISE;CHALUT;Peche hauturiere cephalopodes;Seiche;980
2020;9;Guineenne;CHALUTIER;Peche hauturiere cephalopodes;Autres poissons dÈmersaux;11120
2020;9;Guineenne;CHALUTIER;Peche hauturiere cephalopodes;Calamar;280
2020;9;Guineenne;CHALUTIER;Peche hauturiere cephalopodes;Poulpe;1840
2020;9;Guineenne;CHALUTIER;Peche hauturiere cephalopodes;Seiche;368
2020;9;Guineenne;CHALUTIER;Peche hauturiere cephalopodes;Soles;146
2020;9;Guineenne;CHALUTIER;Peche hauturiere cephalopodes;St pierre;10
2020;9;MAURITANIEN;FILET DROIT ET NASSES;Peche hauturiere cephalopodes;Poulpe;2000
2020;9;mauritanienne;CHALUT;Peche hauturiere cephalopodes;Autres poissons dÈmersaux;17830
2020;9;mauritanienne;CHALUT;Peche hauturiere cephalopodes;Calamar;2618
2020;9;mauritanienne;CHALUT;Peche hauturiere cephalopodes;Cherne;135
2020;9;mauritanienne;CHALUT;Peche hauturiere cephalopodes;Dorades;1820
2020;9;mauritanienne;CHALUT;Peche hauturiere cephalopodes;Poulpe;8919
2020;9;mauritanienne;CHALUT;Peche hauturiere cephalopodes;Seiche;595
2020;9;mauritanienne;CHALUT;Peche hauturiere cephalopodes;Soles;1705
2020;9;mauritanienne;CHALUT;Peche hauturiere cephalopodes;St pierre;55
2020;9;Mauritanienne;chalut;Peche hauturiere cephalopodes;Autres poissons dÈmersaux;1220
2020;9;Mauritanienne;chalut;Peche hauturiere cephalopodes;Calamar;4584
2020;9;Mauritanienne;chalut;Peche hauturiere cephalopodes;Poulpe;12210
2020;9;Mauritanienne;chalut;Peche hauturiere cephalopodes;Seiche;528
2020;9;Mauritanienne;chalut;Peche hauturiere cephalopodes;Soles;1220
2020;9;Mauritanienne;CHALUT;Peche hauturiere cephalopodes;Autres crustacÈs;10092
2020;9;Mauritanienne;CHALUT;Peche hauturiere cephalopodes;Autres poissons dÈmersaux;886788
2020;9;Mauritanienne;CHALUT;Peche hauturiere cephalopodes;Calamar;261346
2020;9;Mauritanienne;CHALUT;Peche hauturiere cephalopodes;Cherne;4297
2020;9;Mauritanienne;CHALUT;Peche hauturiere cephalopodes;Courbines;3609
2020;9;Mauritanienne;CHALUT;Peche hauturiere cephalopodes;Divers PÈlagiques;94781
2020;9;Mauritanienne;CHALUT;Peche hauturiere cephalopodes;Dorades;182291
2020;9;Mauritanienne;CHALUT;Peche hauturiere cephalopodes;Langoustino;1140
2020;9;Mauritanienne;CHALUT;Peche hauturiere cephalopodes;Merlu;1030
2020;9;Mauritanienne;CHALUT;Peche hauturiere cephalopodes;Poulpe;1164380
2020;9;Mauritanienne;CHALUT;Peche hauturiere cephalopodes;Seiche;101969
2020;9;Mauritanienne;CHALUT;Peche hauturiere cephalopodes;Soles;64363
2020;9;Mauritanienne;CHALUT;Peche hauturiere cephalopodes;St pierre;4856
2020;9;Mauritanienne;CHALUT;Peche hauturiere cephalopodes;Volute;109150
2020;9;Mauritanienne;CHALUTIER;Peche hauturiere cephalopodes;Autres poissons dÈmersaux;86
2020;9;Mauritanienne;CHALUTIER;Peche hauturiere cephalopodes;Calamar;470
2020;9;Mauritanienne;CHALUTIER;Peche hauturiere cephalopodes;Dorades;12
2020;9;Mauritanienne;CHALUTIER;Peche hauturiere cephalopodes;Poulpe;1157
2020;9;Mauritanienne;CHALUTIER;Peche hauturiere cephalopodes;Seiche;40
2020;9;Mauritanienne;CHALUTIER;Peche hauturiere cephalopodes;Soles;184
2020;9;Mauritanienne;FILETS ET  NASSES;Peche cotiere cephalopodes;Poulpe;1000
2020;9;Mauritanienne;FILETS MAILLANTS ET NASSES;Peche cotiere cephalopodes;Poulpe;3950
2020;9;Mauritanienne;FILETS NASSES;Peche cotiere cephalopodes;Poulpe;3040
2020;9;Mauritanienne;FILETS NASSES ( MAXIMUM 800 FILETS);Peche cotiere cephalopodes;Poulpe;1100
2020;9;Mauritanienne;FILLET  MAILLANT DROIT FIXE .NASSES;Peche cotiere cephalopodes;Poulpe;2210
2020;9;Mauritanienne;FILLET  MAILLANT DROIT FIXE .NASSES ET PALANGRE;Peche cotiere cephalopodes;Poulpe;1710
2020;9;Mauritanienne;FILLET MAILLANT ET NASSES;Peche cotiere cephalopodes;Poulpe;2170
2020;9;Mauritanienne;NASSES;Peche cotiere cephalopodes;Poulpe;660
2020;9;Mauritanienne;NASSES - FILETS;Peche cotiere cephalopodes;Poulpe;1550
2020;9;MAURITANIENNE;CHALUT;Peche hauturiere cephalopodes;Autres crustacÈs;840
2020;9;MAURITANIENNE;CHALUT;Peche hauturiere cephalopodes;Autres poissons dÈmersaux;124014
2020;9;MAURITANIENNE;CHALUT;Peche hauturiere cephalopodes;Calamar;173087
2020;9;MAURITANIENNE;CHALUT;Peche hauturiere cephalopodes;Cherne;30
2020;9;MAURITANIENNE;CHALUT;Peche hauturiere cephalopodes;Divers PÈlagiques;19090
2020;9;MAURITANIENNE;CHALUT;Peche hauturiere cephalopodes;Dorades;23810
2020;9;MAURITANIENNE;CHALUT;Peche hauturiere cephalopodes;Langoustino;320
2020;9;MAURITANIENNE;CHALUT;Peche hauturiere cephalopodes;Merlu;420
2020;9;MAURITANIENNE;CHALUT;Peche hauturiere cephalopodes;Poulpe;544446
2020;9;MAURITANIENNE;CHALUT;Peche hauturiere cephalopodes;Seiche;28805
2020;9;MAURITANIENNE;CHALUT;Peche hauturiere cephalopodes;Soles;70080
2020;9;MAURITANIENNE;CHALUT;Peche hauturiere cephalopodes;St pierre;2524
2020;9;MAURITANIENNE;CHALUT;Peche hauturiere cephalopodes;Volute;41835
2020;10;Mauritanienne;CHALUT;Peche hauturiere cephalopodes;Autres poissons dÈmersaux;2040
2020;10;Mauritanienne;CHALUT;Peche hauturiere cephalopodes;Calamar;742
2020;10;Mauritanienne;CHALUT;Peche hauturiere cephalopodes;Poulpe;2940
2020;10;Mauritanienne;CHALUT;Peche hauturiere cephalopodes;Seiche;155
2020;10;Mauritanienne;CHALUT;Peche hauturiere cephalopodes;Volute;475
2020;10;MAURITANIENNE;CHALUT;Peche hauturiere cephalopodes;Autres poissons dÈmersaux;980
2020;10;MAURITANIENNE;CHALUT;Peche hauturiere cephalopodes;Calamar;3560
2020;10;MAURITANIENNE;CHALUT;Peche hauturiere cephalopodes;Poulpe;24930
2020;10;MAURITANIENNE;CHALUT;Peche hauturiere cephalopodes;Seiche;2643
2020;10;MAURITANIENNE;CHALUT;Peche hauturiere cephalopodes;Soles;20
2020;10;MAURITANIENNE;CHALUT;Peche hauturiere cephalopodes;Volute;6850
2020;11;Mauritanienne;CHALUT;Peche hauturiere cephalopodes;Calamar;135
2020;11;Mauritanienne;CHALUT;Peche hauturiere cephalopodes;Poulpe;1320
2020;11;Mauritanienne;CHALUT;Peche hauturiere cephalopodes;Seiche;513
2020;11;Mauritanienne;CHALUT;Peche hauturiere cephalopodes;Volute;425
2020;11;Mauritanienne;FILET DROIT NASSES;Peche cotiere cephalopodes;Poulpe;230
2020;11;Mauritanienne;FILLET  MAILLANT DROIT FIXE .NASSES ET PALANGRE;Peche cotiere cephalopodes;Poulpe;150
2020;11;Mauritanienne;NASSES;Peche cotiere cephalopodes;Poulpe;1095
2020;11;MAURITANIENNE;CHALUT;Peche hauturiere cephalopodes;Seiche;282
2020;11;MAURITANIENNE;CHALUT;Peche hauturiere cephalopodes;Volute;725
2020;12;Chinoise;CHALUT;Peche hauturiere cephalopodes;Autres poissons dÈmersaux;2120
2020;12;Chinoise;CHALUT;Peche hauturiere cephalopodes;Calamar;5940
2020;12;Chinoise;CHALUT;Peche hauturiere cephalopodes;Divers PÈlagiques;2120
2020;12;Chinoise;CHALUT;Peche hauturiere cephalopodes;Poulpe;3340
2020;12;Chinoise;CHALUT;Peche hauturiere cephalopodes;Seiche;1660
2020;12;CHINOISE;CHALUT;Peche hauturiere cephalopodes;Autres poissons dÈmersaux;700
2020;12;CHINOISE;CHALUT;Peche hauturiere cephalopodes;Calamar;1900
2020;12;CHINOISE;CHALUT;Peche hauturiere cephalopodes;Divers PÈlagiques;500
2020;12;CHINOISE;CHALUT;Peche hauturiere cephalopodes;Poulpe;2620
2020;12;CHINOISE;CHALUT;Peche hauturiere cephalopodes;Seiche;1320
2020;12;mauritanienne;CHALUT;Peche hauturiere cephalopodes;Autres poissons dÈmersaux;375
2020;12;mauritanienne;CHALUT;Peche hauturiere cephalopodes;Calamar;135
2020;12;mauritanienne;CHALUT;Peche hauturiere cephalopodes;Dorades;30
2020;12;mauritanienne;CHALUT;Peche hauturiere cephalopodes;Poulpe;60
2020;12;mauritanienne;CHALUT;Peche hauturiere cephalopodes;Seiche;45
2020;12;mauritanienne;CHALUT;Peche hauturiere cephalopodes;St pierre;45
2020;12;Mauritanienne;chalut;Peche hauturiere cephalopodes;Poulpe;9210
2020;12;Mauritanienne;CHALUT;Peche hauturiere cephalopodes;Autres poissons dÈmersaux;121715
2020;12;Mauritanienne;CHALUT;Peche hauturiere cephalopodes;Calamar;43912
2020;12;Mauritanienne;CHALUT;Peche hauturiere cephalopodes;Cherne;385
2020;12;Mauritanienne;CHALUT;Peche hauturiere cephalopodes;Courbines;1750
2020;12;Mauritanienne;CHALUT;Peche hauturiere cephalopodes;Divers PÈlagiques;5230
2020;12;Mauritanienne;CHALUT;Peche hauturiere cephalopodes;Dorades;15169
2020;12;Mauritanienne;CHALUT;Peche hauturiere cephalopodes;Langoustino;140
2020;12;Mauritanienne;CHALUT;Peche hauturiere cephalopodes;Poulpe;290147
2020;12;Mauritanienne;CHALUT;Peche hauturiere cephalopodes;Seiche;24524
2020;12;Mauritanienne;CHALUT;Peche hauturiere cephalopodes;Soles;396
2020;12;Mauritanienne;CHALUT;Peche hauturiere cephalopodes;St pierre;1970
2020;12;Mauritanienne;CHALUT;Peche hauturiere cephalopodes;Volute;310
2020;12;Mauritanienne;CHALUTIER;Peche hauturiere cephalopodes;Calamar;230
2020;12;Mauritanienne;CHALUTIER;Peche hauturiere cephalopodes;Poulpe;220
2020;12;Mauritanienne;CHALUTIER;Peche hauturiere cephalopodes;Seiche;30
2020;12;Mauritanienne;CHALUTIER;Peche hauturiere cephalopodes;St pierre;100
2020;12;Mauritanienne;FILET DROIT NASSES;Peche cotiere cephalopodes;Poulpe;240
2020;12;Mauritanienne;FILETS NASSES;Peche cotiere cephalopodes;Poulpe;1010
2020;12;Mauritanienne;FILETS NASSES ( MAXIMUM 800 FILETS);Peche cotiere cephalopodes;Poulpe;460
2020;12;Mauritanienne;FILLET  MAILLANT DROIT FIXE .NASSES ET PALANGRE;Peche cotiere cephalopodes;Poulpe;110
2020;12;Mauritanienne;NASSES - FILETS;Peche cotiere cephalopodes;Poulpe;1190
2020;12;MAURITANIENNE;CHALUT;Peche hauturiere cephalopodes;Autres poissons dÈmersaux;800
2020;12;MAURITANIENNE;CHALUT;Peche hauturiere cephalopodes;Calamar;2017
2020;12;MAURITANIENNE;CHALUT;Peche hauturiere cephalopodes;Divers PÈlagiques;20
2020;12;MAURITANIENNE;CHALUT;Peche hauturiere cephalopodes;Poulpe;367801
2020;12;MAURITANIENNE;CHALUT;Peche hauturiere cephalopodes;Seiche;621
2020;12;MAURITANIENNE;CHALUT;Peche hauturiere cephalopodes;Soles;520
2020;12;MAURITANIENNE;CHALUT;Peche hauturiere cephalopodes;St pierre;320
2020;12;MAURITANIENNE;CHALUT;Peche hauturiere cephalopodes;Volute;600
2021;1;Chinois;CHALUT;Peche hauturiere cephalopodes;Autres poissons dÈmersaux;19420
2021;1;Chinois;CHALUT;Peche hauturiere cephalopodes;Calamar;22360
2021;1;Chinois;CHALUT;Peche hauturiere cephalopodes;Divers PÈlagiques;13840
2021;1;Chinois;CHALUT;Peche hauturiere cephalopodes;Langoustino;100
2021;1;Chinois;CHALUT;Peche hauturiere cephalopodes;Poulpe;22640
2021;1;Chinois;CHALUT;Peche hauturiere cephalopodes;Seiche;14800
2021;1;mauritanienne;CHALUT;Peche hauturiere cephalopodes;Autres poissons dÈmersaux;882
2021;1;mauritanienne;CHALUT;Peche hauturiere cephalopodes;Calamar;54
2021;1;mauritanienne;CHALUT;Peche hauturiere cephalopodes;Dorades;252
2021;1;mauritanienne;CHALUT;Peche hauturiere cephalopodes;Poulpe;18
2021;1;mauritanienne;CHALUT;Peche hauturiere cephalopodes;St pierre;36
2021;1;Mauritanienne;chalut;Peche hauturiere cephalopodes;Autres poissons dÈmersaux;4520
2021;1;Mauritanienne;chalut;Peche hauturiere cephalopodes;Calamar;552
2021;1;Mauritanienne;chalut;Peche hauturiere cephalopodes;Dorades;2600
2021;1;Mauritanienne;chalut;Peche hauturiere cephalopodes;Poulpe;11825
2021;1;Mauritanienne;chalut;Peche hauturiere cephalopodes;Seiche;696
2021;1;Mauritanienne;chalut;Peche hauturiere cephalopodes;Soles;440
2021;1;Mauritanienne;chalut;Peche hauturiere cephalopodes;St pierre;1160
2021;1;Mauritanienne;CHALUT;Peche hauturiere cephalopodes;Autres crustacÈs;4120
2021;1;Mauritanienne;CHALUT;Peche hauturiere cephalopodes;Autres poissons dÈmersaux;744020
2021;1;Mauritanienne;CHALUT;Peche hauturiere cephalopodes;Calamar;443977
2021;1;Mauritanienne;CHALUT;Peche hauturiere cephalopodes;Cherne;5041
2021;1;Mauritanienne;CHALUT;Peche hauturiere cephalopodes;Courbines;3165
2021;1;Mauritanienne;CHALUT;Peche hauturiere cephalopodes;Divers PÈlagiques;216929
2021;1;Mauritanienne;CHALUT;Peche hauturiere cephalopodes;Dorades;167600
2021;1;Mauritanienne;CHALUT;Peche hauturiere cephalopodes;Langoustino;640
2021;1;Mauritanienne;CHALUT;Peche hauturiere cephalopodes;Merlu;98401
2021;1;Mauritanienne;CHALUT;Peche hauturiere cephalopodes;Poulpe;508525
2021;1;Mauritanienne;CHALUT;Peche hauturiere cephalopodes;Seiche;269844
2021;1;Mauritanienne;CHALUT;Peche hauturiere cephalopodes;Soles;63814
2021;1;Mauritanienne;CHALUT;Peche hauturiere cephalopodes;St pierre;58887
2021;1;Mauritanienne;CHALUT;Peche hauturiere cephalopodes;Volute;126640
2021;1;Mauritanienne;CHALUTIER;Peche hauturiere cephalopodes;Autres poissons dÈmersaux;3545
2021;1;Mauritanienne;CHALUTIER;Peche hauturiere cephalopodes;Calamar;1447
2021;1;Mauritanienne;CHALUTIER;Peche hauturiere cephalopodes;Cherne;150
2021;1;Mauritanienne;CHALUTIER;Peche hauturiere cephalopodes;Dorades;1880
2021;1;Mauritanienne;CHALUTIER;Peche hauturiere cephalopodes;Poulpe;1068
2021;1;Mauritanienne;CHALUTIER;Peche hauturiere cephalopodes;Seiche;300
2021;1;Mauritanienne;CHALUTIER;Peche hauturiere cephalopodes;Soles;777
2021;1;Mauritanienne;CHALUTIER;Peche hauturiere cephalopodes;St pierre;350
2021;1;Mauritanienne;CHALUTIER;Peche hauturiere cephalopodes;Volute;150
2021;1;Mauritanienne;FILET DROIT NASSES;Peche cotiere cephalopodes;Poulpe;420
2021;1;Mauritanienne;FILETS MAILLANTS ET NASSES;Peche cotiere cephalopodes;Poulpe;820
2021;1;Mauritanienne;FILETS NASSES;Peche cotiere cephalopodes;Poulpe;1100
2021;1;Mauritanienne;FILETS NASSES ( MAXIMUM 800 FILETS);Peche cotiere cephalopodes;Divers PÈlagiques;20
2021;1;Mauritanienne;FILETS NASSES ( MAXIMUM 800 FILETS);Peche cotiere cephalopodes;Poulpe;915
2021;1;Mauritanienne;FILLET  MAILLANT DROIT FIXE .NASSES;Peche cotiere cephalopodes;Poulpe;130
2021;1;Mauritanienne;NASSES;Peche cotiere cephalopodes;Poulpe;430
2021;1;Mauritanienne;NASSES - FILETS;Peche cotiere cephalopodes;Poulpe;350
2021;1;MAURITANIENNE;CHALUT;Peche hauturiere cephalopodes;Autres crustacÈs;3622
2021;1;MAURITANIENNE;CHALUT;Peche hauturiere cephalopodes;Autres poissons dÈmersaux;194902
2021;1;MAURITANIENNE;CHALUT;Peche hauturiere cephalopodes;Calamar;167349
2021;1;MAURITANIENNE;CHALUT;Peche hauturiere cephalopodes;Cherne;4597
2021;1;MAURITANIENNE;CHALUT;Peche hauturiere cephalopodes;Courbines;148
2021;1;MAURITANIENNE;CHALUT;Peche hauturiere cephalopodes;Divers PÈlagiques;5880
2021;1;MAURITANIENNE;CHALUT;Peche hauturiere cephalopodes;Dorades;63354
2021;1;MAURITANIENNE;CHALUT;Peche hauturiere cephalopodes;Merlu;14400
2021;1;MAURITANIENNE;CHALUT;Peche hauturiere cephalopodes;Poulpe;287393
2021;1;MAURITANIENNE;CHALUT;Peche hauturiere cephalopodes;Seiche;87674
2021;1;MAURITANIENNE;CHALUT;Peche hauturiere cephalopodes;Soles;20862
2021;1;MAURITANIENNE;CHALUT;Peche hauturiere cephalopodes;St pierre;25968
2021;1;MAURITANIENNE;CHALUT;Peche hauturiere cephalopodes;Volute;38510
2021;2;Chinois;CHALUT;Peche hauturiere cephalopodes;Autres poissons dÈmersaux;21520
2021;2;Chinois;CHALUT;Peche hauturiere cephalopodes;Calamar;18000
2021;2;Chinois;CHALUT;Peche hauturiere cephalopodes;Divers PÈlagiques;14350
2021;2;Chinois;CHALUT;Peche hauturiere cephalopodes;Poulpe;18300
2021;2;Chinois;CHALUT;Peche hauturiere cephalopodes;Seiche;11540
2021;2;mauritanienne;CHALUT;Peche hauturiere cephalopodes;Autres poissons dÈmersaux;47428
2021;2;mauritanienne;CHALUT;Peche hauturiere cephalopodes;Calamar;912
2021;2;mauritanienne;CHALUT;Peche hauturiere cephalopodes;Cherne;291
2021;2;mauritanienne;CHALUT;Peche hauturiere cephalopodes;Divers PÈlagiques;1245
2021;2;mauritanienne;CHALUT;Peche hauturiere cephalopodes;Dorades;5769
2021;2;mauritanienne;CHALUT;Peche hauturiere cephalopodes;Poulpe;903
2021;2;mauritanienne;CHALUT;Peche hauturiere cephalopodes;Seiche;78
2021;2;mauritanienne;CHALUT;Peche hauturiere cephalopodes;Soles;123
2021;2;mauritanienne;CHALUT;Peche hauturiere cephalopodes;St pierre;1200
2021;2;Mauritanienne;chalut;Peche hauturiere cephalopodes;Autres poissons dÈmersaux;8600
2021;2;Mauritanienne;chalut;Peche hauturiere cephalopodes;Calamar;24
2021;2;Mauritanienne;chalut;Peche hauturiere cephalopodes;Cherne;20
2021;2;Mauritanienne;chalut;Peche hauturiere cephalopodes;Dorades;560
2021;2;Mauritanienne;chalut;Peche hauturiere cephalopodes;Poulpe;11850
2021;2;Mauritanienne;chalut;Peche hauturiere cephalopodes;Soles;420
